wavenumber_cm-1,intensity
2.500000000000000000e+02,-3.728526617396011461e-02
2.506666666666666572e+02,-8.772007089631335408e-03
2.513333333333333144e+02,1.853283156707329765e-02
2.520000000000000000e+02,2.138100055628156318e-02
2.526666666666666572e+02,6.035844820645028946e-02
2.533333333333333144e+02,3.247209749350189051e-02
2.540000000000000000e+02,4.506307984421235868e-02
2.546666666666666572e+02,3.589973628304455461e-02
2.553333333333333144e+02,4.850490637826906926e-02
2.560000000000000000e+02,2.896816081099318554e-02
2.566666666666666856e+02,1.453773191380591280e-02
2.573333333333333144e+02,2.663278577891530288e-02
2.580000000000000000e+02,2.200983797012749307e-02
2.586666666666666856e+02,2.004548765581549985e-02
2.593333333333333144e+02,2.563783536572725522e-02
2.600000000000000000e+02,4.721101845647737022e-02
2.606666666666666856e+02,5.890225259178202832e-02
2.613333333333333144e+02,5.471106085952380516e-02
2.620000000000000000e+02,7.127795777691472989e-02
2.626666666666666856e+02,2.929338963932777776e-02
2.633333333333333144e+02,3.076967782412553393e-02
2.640000000000000000e+02,3.922944165007509476e-02
2.646666666666666288e+02,1.115675144377695042e-02
2.653333333333333144e+02,-1.566163134924011824e-03
2.660000000000000000e+02,9.271892462734243612e-03
2.666666666666666288e+02,-7.032492955208961838e-03
2.673333333333333144e+02,3.116266421464756325e-02
2.680000000000000000e+02,1.724908466533091322e-02
2.686666666666666288e+02,3.978529754273959357e-02
2.693333333333333144e+02,5.117781746588039721e-02
2.700000000000000000e+02,7.770515346902429066e-03
2.706666666666666288e+02,3.442763286316598975e-02
2.713333333333333144e+02,2.434590456446064644e-02
2.720000000000000000e+02,2.051929530567872528e-02
2.726666666666666288e+02,1.058370826172118015e-02
2.733333333333333144e+02,3.939721201197557421e-02
2.740000000000000000e+02,2.125819847071239166e-02
2.746666666666666288e+02,3.450733069600003117e-02
2.753333333333333144e+02,3.019771931505776247e-02
2.760000000000000000e+02,2.133545517089486393e-02
2.766666666666666288e+02,6.018583130122744790e-02
2.773333333333333144e+02,4.445461065113930077e-02
2.780000000000000000e+02,-4.792928806930610991e-03
2.786666666666666288e+02,4.227829800000739574e-02
2.793333333333333144e+02,3.236988202907409296e-03
2.800000000000000000e+02,4.025438710378730078e-02
2.806666666666666288e+02,3.952604240087043835e-02
2.813333333333333144e+02,2.081793056556586335e-02
2.820000000000000000e+02,2.945196379645266538e-02
2.826666666666666288e+02,5.356685164698485324e-02
2.833333333333333144e+02,3.000271894849932536e-02
2.840000000000000000e+02,3.834807189335031480e-02
2.846666666666666288e+02,6.064478037244565301e-02
2.853333333333333144e+02,1.034039387956430314e-02
2.860000000000000000e+02,9.421841018408431273e-03
2.866666666666666288e+02,4.574725576308898145e-02
2.873333333333333144e+02,8.749416600212472916e-03
2.880000000000000000e+02,3.208570142700655631e-02
2.886666666666666288e+02,4.011738505776054481e-02
2.893333333333333144e+02,4.442704513686009105e-02
2.900000000000000000e+02,4.186710241924641862e-02
2.906666666666666288e+02,-2.982898328785794917e-03
2.913333333333333144e+02,3.398166051147541444e-02
2.920000000000000000e+02,5.704655340312340256e-03
2.926666666666666288e+02,1.487869076670582380e-03
2.933333333333333144e+02,4.669473480881555782e-02
2.940000000000000000e+02,4.131064504779258933e-02
2.946666666666666288e+02,6.392524995283206668e-02
2.953333333333333144e+02,4.049450641086627806e-03
2.960000000000000000e+02,2.228462124180044177e-02
2.966666666666666288e+02,2.929794718634022230e-02
2.973333333333333144e+02,-4.408083170043403110e-03
2.980000000000000000e+02,-1.396624072164918962e-02
2.986666666666666288e+02,1.352001706147842874e-02
2.993333333333333144e+02,5.385138543869066874e-02
3.000000000000000000e+02,1.987892860276629231e-02
3.006666666666666288e+02,2.710706679254526810e-02
3.013333333333333144e+02,2.162200993576796418e-02
3.020000000000000000e+02,2.297556993243225765e-02
3.026666666666666288e+02,1.722898754490171866e-02
3.033333333333333144e+02,1.908711923868975160e-02
3.040000000000000000e+02,2.732367265301002823e-03
3.046666666666666288e+02,1.662815891814305863e-02
3.053333333333333144e+02,7.581008002803765744e-02
3.060000000000000000e+02,3.857217477334537459e-02
3.066666666666666288e+02,4.819222837889688277e-02
3.073333333333333144e+02,2.645351367892815816e-02
3.080000000000000000e+02,2.096651545407185457e-02
3.086666666666666288e+02,3.565977444171223448e-02
3.093333333333333144e+02,8.584015883224535570e-03
3.100000000000000000e+02,7.342799182415438164e-02
3.106666666666666288e+02,1.666624795430936973e-02
3.113333333333333144e+02,5.035171168957952581e-02
3.120000000000000000e+02,1.383614098902318304e-02
3.126666666666666288e+02,4.367370044773612181e-02
3.133333333333333144e+02,3.766465183369224062e-02
3.140000000000000000e+02,2.100706330478101236e-02
3.146666666666666288e+02,4.969222638545410520e-02
3.153333333333333144e+02,1.825280765374964753e-02
3.160000000000000000e+02,-7.065265666733148986e-03
3.166666666666666288e+02,4.566453177980833028e-02
3.173333333333333144e+02,2.830680216631395116e-02
3.180000000000000000e+02,2.578720857394286442e-02
3.186666666666666288e+02,3.460193257523452859e-02
3.193333333333333144e+02,2.365424677862001945e-02
3.200000000000000000e+02,1.851542566699720255e-02
3.206666666666666288e+02,2.120693768512172880e-02
3.213333333333333144e+02,3.142937814700659527e-02
3.220000000000000000e+02,-1.092612355992023804e-02
3.226666666666666288e+02,3.759468986397555834e-02
3.233333333333333144e+02,4.543875368216859084e-02
3.240000000000000000e+02,2.096840987125271616e-02
3.246666666666666288e+02,5.025457408951465588e-02
3.253333333333333144e+02,4.594305379524200178e-02
3.260000000000000000e+02,1.652798758170497331e-02
3.266666666666666288e+02,6.852203841733789380e-02
3.273333333333333144e+02,2.121112030971061824e-02
3.280000000000000000e+02,3.580645213952114714e-02
3.286666666666666288e+02,-1.825789631811396141e-03
3.293333333333333144e+02,2.459796311410685637e-02
3.300000000000000000e+02,3.913940766353120326e-02
3.306666666666666288e+02,3.862407456020353069e-02
3.313333333333333144e+02,3.689957813309197032e-02
3.320000000000000000e+02,1.009222903732704679e-01
3.326666666666666288e+02,6.252431646600747905e-02
3.333333333333333144e+02,4.755350113406078827e-02
3.340000000000000000e+02,4.145563800679760019e-02
3.346666666666666288e+02,1.791131815865780463e-02
3.353333333333333144e+02,3.356254982020392269e-02
3.360000000000000000e+02,5.319269078153591318e-02
3.366666666666666288e+02,3.695528520523656824e-02
3.373333333333333144e+02,4.309964854079550295e-02
3.380000000000000000e+02,4.790365868843220881e-02
3.386666666666666288e+02,6.721957297228800532e-02
3.393333333333333144e+02,1.722309498283550872e-02
3.400000000000000000e+02,4.041374351081311600e-02
3.406666666666666288e+02,5.234770910223122964e-02
3.413333333333333144e+02,8.111405823147135874e-03
3.420000000000000000e+02,1.123043052991832061e-02
3.426666666666666288e+02,2.322439603704823732e-02
3.433333333333333144e+02,1.350152388215159274e-02
3.440000000000000000e+02,5.112698302617698504e-02
3.446666666666666288e+02,5.323767671853213423e-02
3.453333333333333144e+02,2.644171526117606100e-02
3.460000000000000000e+02,2.731601635699346109e-02
3.466666666666666288e+02,5.407861479510032987e-02
3.473333333333333144e+02,6.979549043191435320e-02
3.480000000000000000e+02,7.196074432592194925e-02
3.486666666666666288e+02,4.800968770358678833e-02
3.493333333333333144e+02,6.372450052569446355e-02
3.500000000000000000e+02,5.216597358596885420e-02
3.506666666666666288e+02,4.655682765518799615e-02
3.513333333333333144e+02,5.244989531560557972e-02
3.520000000000000000e+02,6.822957036029050903e-02
3.526666666666666288e+02,6.520500669326675935e-02
3.533333333333333144e+02,6.501665075871967958e-02
3.540000000000000000e+02,5.296435549340069993e-02
3.546666666666666288e+02,-2.822974146581773425e-03
3.553333333333333144e+02,2.838542196530622480e-02
3.560000000000000000e+02,1.850868207878559463e-02
3.566666666666666288e+02,8.097132802746955654e-03
3.573333333333333144e+02,3.604586541966334212e-02
3.580000000000000000e+02,2.943676690691941766e-02
3.586666666666666288e+02,1.390570077521866010e-02
3.593333333333333144e+02,5.300239246994947750e-02
3.600000000000000000e+02,2.447074921878334558e-02
3.606666666666666288e+02,3.772336697678140699e-02
3.613333333333333144e+02,7.682116151761204936e-02
3.620000000000000000e+02,2.531350227079006907e-02
3.626666666666666288e+02,6.413202765683072293e-03
3.633333333333333144e+02,6.437759303048540271e-02
3.640000000000000000e+02,1.553171908048598532e-02
3.646666666666666288e+02,4.276129335519649605e-02
3.653333333333333144e+02,1.138546131409601259e-02
3.660000000000000000e+02,4.712574077373537368e-02
3.666666666666666288e+02,5.702184107419180220e-03
3.673333333333333144e+02,5.359080198934333683e-02
3.680000000000000000e+02,1.166844314970668511e-02
3.686666666666666288e+02,5.588440533635638530e-02
3.693333333333333144e+02,1.399975445271036192e-02
3.700000000000000000e+02,5.173245642447234227e-02
3.706666666666666288e+02,3.357644151264202459e-02
3.713333333333333144e+02,2.106141467223159383e-02
3.720000000000000000e+02,4.963420298185828444e-02
3.726666666666666288e+02,2.472561077192188261e-02
3.733333333333333144e+02,3.899502419284672783e-02
3.740000000000000000e+02,4.765731326856437189e-02
3.746666666666666288e+02,-9.089927313778792262e-04
3.753333333333333144e+02,7.295966350117380483e-02
3.760000000000000000e+02,6.203173609839067459e-02
3.766666666666666288e+02,5.098963386555452337e-03
3.773333333333333144e+02,4.155037262148510852e-02
3.780000000000000000e+02,4.376113502673532885e-02
3.786666666666666288e+02,6.277161964221031343e-02
3.793333333333333144e+02,3.056719547896389472e-02
3.800000000000000000e+02,6.161594364118228029e-02
3.806666666666666288e+02,8.528923351093672944e-02
3.813333333333333144e+02,3.458937579539576868e-02
3.820000000000000000e+02,3.468044932938885161e-02
3.826666666666666288e+02,3.586480021057003587e-02
3.833333333333333144e+02,2.271206541248359939e-02
3.840000000000000000e+02,5.598821292611806666e-03
3.846666666666666288e+02,3.938368488979975685e-02
3.853333333333333144e+02,6.009757012104451762e-02
3.860000000000000000e+02,7.084218966664908301e-02
3.866666666666666288e+02,5.995173268901514418e-02
3.873333333333333144e+02,3.645652110141015673e-02
3.880000000000000000e+02,2.214996531047739095e-02
3.886666666666666288e+02,6.343641535945598875e-02
3.893333333333333144e+02,5.492917949481988110e-02
3.900000000000000000e+02,2.636152632132609738e-02
3.906666666666666288e+02,4.652265126919154226e-02
3.913333333333333144e+02,2.805019389324489576e-02
3.920000000000000000e+02,2.545593483364608223e-02
3.926666666666666288e+02,2.273875477085484167e-02
3.933333333333333144e+02,4.739121013067298244e-02
3.940000000000000000e+02,5.474831979004553956e-02
3.946666666666666288e+02,3.165495798814071254e-02
3.953333333333333144e+02,3.899844238405753005e-02
3.960000000000000000e+02,3.069053463649294017e-02
3.966666666666666288e+02,2.322851221552870229e-02
3.973333333333333144e+02,2.636427103429102650e-02
3.980000000000000000e+02,-3.355230855723895234e-03
3.986666666666666288e+02,2.222934916145276329e-02
3.993333333333333144e+02,6.427850499767655268e-02
4.000000000000000000e+02,3.103182197078436025e-02
4.006666666666666288e+02,7.475133297308400593e-02
4.013333333333333144e+02,4.213203969318463082e-02
4.020000000000000000e+02,3.492281938231146798e-02
4.026666666666666288e+02,3.901811264438500432e-02
4.033333333333333144e+02,2.081247067868297745e-02
4.040000000000000000e+02,4.898427886632208267e-02
4.046666666666666288e+02,-7.640633808003921557e-03
4.053333333333333144e+02,7.733632658795536186e-02
4.060000000000000000e+02,3.948208099790315867e-02
4.066666666666666288e+02,1.904282434768145987e-02
4.073333333333333144e+02,4.527181149261690074e-02
4.080000000000000000e+02,4.012601160361494584e-02
4.086666666666666288e+02,4.298957215074920152e-02
4.093333333333333144e+02,3.265610815835595648e-02
4.100000000000000000e+02,4.936036360516138366e-02
4.106666666666666288e+02,4.459811444438138012e-02
4.113333333333333144e+02,3.497677363804976847e-02
4.120000000000000000e+02,6.871816729645743860e-02
4.126666666666666288e+02,2.185060303688708683e-02
4.133333333333333144e+02,3.284912844793273778e-02
4.140000000000000000e+02,1.127855932034426689e-01
4.146666666666666288e+02,6.993094246396387714e-02
4.153333333333333144e+02,3.084418735307932480e-02
4.160000000000000000e+02,2.146830146581938173e-02
4.166666666666666288e+02,3.820669691956714298e-02
4.173333333333333144e+02,4.119517763399380833e-02
4.180000000000000000e+02,5.847137206981557755e-02
4.186666666666666288e+02,2.724306326761730818e-02
4.193333333333333144e+02,2.709771829273402086e-02
4.200000000000000000e+02,2.186161887857275207e-02
4.206666666666666288e+02,1.798521191529138530e-02
4.213333333333333144e+02,5.005869475105811928e-02
4.220000000000000000e+02,1.292440677993875534e-02
4.226666666666666288e+02,4.011830423941861734e-02
4.233333333333333144e+02,1.060031705059438084e-02
4.240000000000000000e+02,6.358989533269361616e-02
4.246666666666666288e+02,-3.691183482956342243e-03
4.253333333333333144e+02,3.954519425698196922e-02
4.260000000000000000e+02,3.426604081129365487e-02
4.266666666666666288e+02,2.241472250409882669e-02
4.273333333333333144e+02,7.000389015621401312e-02
4.280000000000000000e+02,1.704576551099325904e-02
4.286666666666666288e+02,4.444284234726526839e-02
4.293333333333333144e+02,3.188352281647530151e-02
4.300000000000000000e+02,7.433507343357143027e-02
4.306666666666666288e+02,3.382416384427453654e-02
4.313333333333333144e+02,5.028315699471279376e-02
4.320000000000000000e+02,5.311644881179720251e-02
4.326666666666666288e+02,6.899073902405430947e-02
4.333333333333333144e+02,2.942232143074547876e-02
4.340000000000000000e+02,4.208481115521401500e-02
4.346666666666666288e+02,4.926597687015785848e-02
4.353333333333333144e+02,2.832508733869947351e-02
4.360000000000000000e+02,7.234902899000768273e-02
4.366666666666666288e+02,3.695330394433136989e-02
4.373333333333333144e+02,5.968555374954782194e-02
4.380000000000000000e+02,3.670269387330044042e-02
4.386666666666666288e+02,1.800025536525406630e-02
4.393333333333333144e+02,4.189710754707028778e-02
4.400000000000000000e+02,3.208432372595602239e-02
4.406666666666666288e+02,4.641218676005415961e-02
4.413333333333333144e+02,4.183935418786503824e-02
4.420000000000000000e+02,5.910326094695887017e-02
4.426666666666666288e+02,3.154690719982899960e-02
4.433333333333333144e+02,6.129598579016670712e-02
4.440000000000000000e+02,3.268916294500411046e-02
4.446666666666666288e+02,4.618848629055208321e-02
4.453333333333333144e+02,4.251016379035545828e-02
4.460000000000000000e+02,3.623197070274669640e-02
4.466666666666666288e+02,5.446850356603528259e-02
4.473333333333333144e+02,5.880193257787474231e-02
4.480000000000000000e+02,7.274723056818629963e-02
4.486666666666666288e+02,1.647867566022024124e-02
4.493333333333333144e+02,1.014572911681379530e-01
4.500000000000000000e+02,6.086823771576928971e-02
4.506666666666666288e+02,5.093607463669529156e-02
4.513333333333333144e+02,5.817949205027884985e-02
4.520000000000000000e+02,5.655699797595298284e-02
4.526666666666666288e+02,7.484485773836715983e-02
4.533333333333333144e+02,3.733191852017267442e-02
4.540000000000000000e+02,1.204884382702588186e-02
4.546666666666666288e+02,1.845106707579072594e-02
4.553333333333333144e+02,4.328085708525997166e-02
4.560000000000000000e+02,5.638171161026246658e-02
4.566666666666666288e+02,3.491254538531215340e-02
4.573333333333333144e+02,2.451854126961718408e-02
4.580000000000000000e+02,2.009842571741371833e-02
4.586666666666666288e+02,6.729176567145699062e-02
4.593333333333333144e+02,8.415198830382178419e-02
4.600000000000000000e+02,5.898342994389983024e-02
4.606666666666666288e+02,3.410831518956741748e-02
4.613333333333333144e+02,1.817469817661752224e-02
4.620000000000000000e+02,3.675467173789641329e-02
4.626666666666666288e+02,5.790595397203610051e-02
4.633333333333333144e+02,6.574559058839729575e-02
4.640000000000000000e+02,2.158060655580100115e-02
4.646666666666666288e+02,4.020773096598218022e-02
4.653333333333333144e+02,2.955439749836332591e-02
4.660000000000000000e+02,9.415905189252257723e-02
4.666666666666666288e+02,5.981667914750495030e-02
4.673333333333333144e+02,5.099507117191412475e-02
4.680000000000000000e+02,3.698059374977875902e-02
4.686666666666666288e+02,2.523645876447201675e-02
4.693333333333333144e+02,4.702935547710441339e-02
4.700000000000000000e+02,3.978406851660369614e-02
4.706666666666666288e+02,4.730705521127062663e-02
4.713333333333333144e+02,6.572906995945150543e-02
4.720000000000000000e+02,4.365904886041309385e-02
4.726666666666666288e+02,1.268849905504797898e-02
4.733333333333333144e+02,4.202967870990607230e-02
4.740000000000000000e+02,6.165368686757233957e-02
4.746666666666666288e+02,1.262620027406832768e-02
4.753333333333333144e+02,9.574300252758814744e-03
4.760000000000000000e+02,7.338840916581898521e-02
4.766666666666666288e+02,5.150780979395695736e-02
4.773333333333333144e+02,6.983818279988016076e-02
4.780000000000000000e+02,3.477401792243559053e-02
4.786666666666666288e+02,1.959019187603887671e-02
4.793333333333333144e+02,4.428344764464359901e-02
4.800000000000000000e+02,7.594429778363939731e-02
4.806666666666666288e+02,2.107253067890698175e-02
4.813333333333333144e+02,4.283232204646604535e-02
4.820000000000000000e+02,8.667983738910423064e-02
4.826666666666666288e+02,4.175717605078575062e-02
4.833333333333333144e+02,3.647991136858811517e-02
4.840000000000000000e+02,5.232386789248842651e-02
4.846666666666666288e+02,5.847231896856666666e-02
4.853333333333333144e+02,9.469598765935596796e-02
4.860000000000000000e+02,6.220392273371122549e-02
4.866666666666666288e+02,5.849001541145236460e-02
4.873333333333333144e+02,4.303159122655533103e-02
4.880000000000000000e+02,4.243480357315350393e-02
4.886666666666666288e+02,4.542373628356913967e-02
4.893333333333333144e+02,7.238389770758291153e-02
4.900000000000000000e+02,6.031007737239209299e-02
4.906666666666666288e+02,2.911738295948524888e-02
4.913333333333333144e+02,7.511722706573779884e-02
4.920000000000000000e+02,8.956144701443705114e-02
4.926666666666666288e+02,7.886303370279028335e-02
4.933333333333333144e+02,6.128109599140083019e-02
4.940000000000000000e+02,3.871336490300378297e-02
4.946666666666666288e+02,8.050612963712709680e-02
4.953333333333333144e+02,2.459921085918460523e-02
4.960000000000000000e+02,6.133091523049069571e-02
4.966666666666666288e+02,4.219260374459804508e-02
4.973333333333333144e+02,1.311637778078813404e-02
4.980000000000000000e+02,5.627027130245700753e-02
4.986666666666666288e+02,7.871788254534833884e-02
4.993333333333333144e+02,5.092695958605021611e-02
5.000000000000000000e+02,5.982792523214735397e-02
5.006666666666666288e+02,2.809608442156944635e-02
5.013333333333333144e+02,4.489704341391193010e-02
5.020000000000000000e+02,1.722515908565630527e-02
5.026666666666666288e+02,5.372276803552945151e-02
5.033333333333333144e+02,5.770531123835393600e-02
5.040000000000000000e+02,2.797827434210045650e-02
5.046666666666666288e+02,4.401945332986838266e-02
5.053333333333333144e+02,6.914003088841962075e-02
5.060000000000000000e+02,8.093327161122607083e-02
5.066666666666666288e+02,2.689015810101405904e-02
5.073333333333333144e+02,8.283973423535637148e-02
5.080000000000000000e+02,5.997621357059663288e-02
5.086666666666666288e+02,7.900663844006546033e-02
5.093333333333333144e+02,3.481083036191143232e-02
5.100000000000000000e+02,2.448739864688388376e-02
5.106666666666666288e+02,6.500318556278204818e-02
5.113333333333333144e+02,5.347532485943398695e-02
5.120000000000000000e+02,2.930305000226759299e-02
5.126666666666666288e+02,6.907069613814169340e-02
5.133333333333332575e+02,5.519530750107787959e-02
5.140000000000000000e+02,4.669927754446928647e-02
5.146666666666666288e+02,1.647032583353034291e-02
5.153333333333332575e+02,6.214711620975701956e-02
5.160000000000000000e+02,6.275856720394658306e-02
5.166666666666666288e+02,4.570354668896919881e-02
5.173333333333332575e+02,3.383437935490861415e-02
5.180000000000000000e+02,5.365724415435821348e-02
5.186666666666666288e+02,9.555227127903304085e-02
5.193333333333332575e+02,7.711414157680036852e-02
5.200000000000000000e+02,4.013349608929493717e-02
5.206666666666666288e+02,6.006562252873325070e-02
5.213333333333332575e+02,4.574763425521214538e-02
5.220000000000000000e+02,6.319124789161449651e-02
5.226666666666666288e+02,7.004902454902173226e-02
5.233333333333332575e+02,9.127135992942961296e-02
5.240000000000000000e+02,5.737676192779615075e-02
5.246666666666666288e+02,1.216800338253288399e-02
5.253333333333332575e+02,5.210743876584624651e-02
5.260000000000000000e+02,3.084067974367436099e-02
5.266666666666666288e+02,5.137711737093617059e-02
5.273333333333332575e+02,6.060209448958858020e-02
5.280000000000000000e+02,7.447342836789157261e-02
5.286666666666666288e+02,8.469289279983971408e-02
5.293333333333332575e+02,7.852595809969983853e-02
5.300000000000000000e+02,4.247898152324898480e-02
5.306666666666666288e+02,3.669438034088656764e-02
5.313333333333332575e+02,5.516620828010872224e-02
5.320000000000000000e+02,6.482090620752317678e-02
5.326666666666666288e+02,7.830971300398269219e-02
5.333333333333332575e+02,4.476766177366190563e-02
5.340000000000000000e+02,5.136275244338533996e-02
5.346666666666666288e+02,4.561276355941221161e-02
5.353333333333332575e+02,3.378527213849176480e-02
5.360000000000000000e+02,6.720505102710234990e-02
5.366666666666666288e+02,5.991309574993666093e-02
5.373333333333332575e+02,6.933979159437310413e-02
5.380000000000000000e+02,5.753261681934676575e-02
5.386666666666666288e+02,5.736395064170449198e-02
5.393333333333332575e+02,7.403539055571092820e-02
5.400000000000000000e+02,1.660382891880698292e-02
5.406666666666666288e+02,3.696689944483565887e-02
5.413333333333332575e+02,6.365367810812122551e-02
5.420000000000000000e+02,6.235257931979464041e-02
5.426666666666666288e+02,4.593688139757825389e-02
5.433333333333332575e+02,3.598998996893200408e-02
5.440000000000000000e+02,8.270720949277331202e-02
5.446666666666666288e+02,3.597774472044448779e-02
5.453333333333332575e+02,6.715672772773539911e-02
5.460000000000000000e+02,1.983266734191989344e-02
5.466666666666666288e+02,4.583132801163509323e-02
5.473333333333332575e+02,6.665696425669853653e-02
5.480000000000000000e+02,2.073737168103779310e-02
5.486666666666666288e+02,6.163612177239184003e-02
5.493333333333332575e+02,7.610491226341231652e-02
5.500000000000000000e+02,6.867969520433409025e-02
5.506666666666666288e+02,3.684267553391681188e-02
5.513333333333332575e+02,4.130697378120959384e-02
5.520000000000000000e+02,6.993312744618353227e-02
5.526666666666666288e+02,6.192818227174463896e-02
5.533333333333332575e+02,8.031519602776909794e-02
5.540000000000000000e+02,2.792369248623324113e-02
5.546666666666666288e+02,2.818790066673110273e-02
5.553333333333332575e+02,4.250217715271793761e-02
5.560000000000000000e+02,3.574385550062159078e-02
5.566666666666666288e+02,4.813493560745119026e-02
5.573333333333332575e+02,5.563099072614299812e-02
5.580000000000000000e+02,2.596222849860969906e-02
5.586666666666666288e+02,4.874421478435510963e-02
5.593333333333332575e+02,5.990753304036931098e-02
5.600000000000000000e+02,4.152964474335025385e-02
5.606666666666666288e+02,5.178219135049663691e-02
5.613333333333332575e+02,6.424372225691347971e-02
5.620000000000000000e+02,6.217541971811532675e-02
5.626666666666666288e+02,7.182561629410230686e-02
5.633333333333332575e+02,7.685952165625456467e-02
5.640000000000000000e+02,6.312100856596465637e-02
5.646666666666666288e+02,4.918795710962201723e-02
5.653333333333332575e+02,5.943010685406280996e-02
5.660000000000000000e+02,6.747981200224351106e-02
5.666666666666666288e+02,7.816343818400217636e-02
5.673333333333332575e+02,9.777661490547379097e-02
5.680000000000000000e+02,6.231388847849932827e-02
5.686666666666666288e+02,5.756845526551052084e-02
5.693333333333332575e+02,3.650611647390006320e-02
5.700000000000000000e+02,1.803991723357462051e-02
5.706666666666666288e+02,9.551680061666233124e-02
5.713333333333332575e+02,9.390134589188342540e-02
5.720000000000000000e+02,8.684691467264701870e-02
5.726666666666666288e+02,6.509178048642756675e-02
5.733333333333332575e+02,7.913997281069387602e-02
5.740000000000000000e+02,7.351920153880417419e-02
5.746666666666666288e+02,5.527581495511876136e-02
5.753333333333332575e+02,4.214009988948627661e-02
5.760000000000000000e+02,5.299112556907647348e-02
5.766666666666666288e+02,6.044517084767288967e-02
5.773333333333332575e+02,2.201133561401487360e-02
5.780000000000000000e+02,7.324155655140851540e-02
5.786666666666666288e+02,5.929610002835545429e-02
5.793333333333332575e+02,2.618568034377524723e-02
5.800000000000000000e+02,6.643157145888939352e-02
5.806666666666666288e+02,6.013105855313933407e-02
5.813333333333332575e+02,9.078587764430293139e-02
5.820000000000000000e+02,4.397773113161099201e-02
5.826666666666666288e+02,3.273562003953907340e-03
5.833333333333332575e+02,4.164360059345529469e-02
5.840000000000000000e+02,6.639418868383521743e-02
5.846666666666666288e+02,6.120884387242057217e-02
5.853333333333332575e+02,4.502182036590444275e-02
5.860000000000000000e+02,6.705894750649527003e-02
5.866666666666666288e+02,5.173886508617508984e-02
