concentration_mM,wavenumber_cm-1,intensity
5.000000000000000000e+01,2.226666666666666572e+02,4.081591530183831251e-02
5.000000000000000000e+01,2.233333333333333428e+02,1.886061967752901761e-02
5.000000000000000000e+01,2.240000000000000000e+02,2.245691831793622181e-02
5.000000000000000000e+01,2.246666666666666572e+02,3.623112088871236619e-02
5.000000000000000000e+01,2.253333333333333428e+02,4.942606473152297286e-03
5.000000000000000000e+01,2.260000000000000000e+02,2.827254647614582325e-02
5.000000000000000000e+01,2.266666666666666572e+02,6.559336305354348390e-03
5.000000000000000000e+01,2.273333333333333428e+02,-1.182005654907881259e-02
5.000000000000000000e+01,2.280000000000000000e+02,1.498200412489798100e-02
5.000000000000000000e+01,2.286666666666666572e+02,3.434278391476781878e-02
5.000000000000000000e+01,2.293333333333333428e+02,2.970511435332936351e-02
5.000000000000000000e+01,2.300000000000000000e+02,2.276339011042360569e-02
5.000000000000000000e+01,2.306666666666666572e+02,7.091397198542118141e-02
5.000000000000000000e+01,2.313333333333333428e+02,3.139157653950891413e-02
5.000000000000000000e+01,2.320000000000000000e+02,4.277472011874693114e-02
5.000000000000000000e+01,2.326666666666666572e+02,6.802953343662571095e-02
5.000000000000000000e+01,2.333333333333333144e+02,-2.548373129891645661e-03
5.000000000000000000e+01,2.340000000000000000e+02,2.624235795900931034e-03
5.000000000000000000e+01,2.346666666666666572e+02,5.834091116912527852e-02
5.000000000000000000e+01,2.353333333333333144e+02,7.572078628512082105e-03
5.000000000000000000e+01,2.360000000000000000e+02,2.419366460606660330e-02
5.000000000000000000e+01,2.366666666666666572e+02,4.505298605515363486e-02
5.000000000000000000e+01,2.373333333333333144e+02,4.154746115919674687e-02
5.000000000000000000e+01,2.380000000000000000e+02,5.889772363962219454e-02
5.000000000000000000e+01,2.386666666666666572e+02,5.377954940733604972e-02
5.000000000000000000e+01,2.393333333333333144e+02,4.532118672744806648e-02
5.000000000000000000e+01,2.400000000000000000e+02,8.545825715056170474e-03
5.000000000000000000e+01,2.406666666666666572e+02,3.996392002253103259e-02
5.000000000000000000e+01,2.413333333333333144e+02,3.041877322347067564e-02
5.000000000000000000e+01,2.420000000000000000e+02,-2.325309198809119571e-03
5.000000000000000000e+01,2.426666666666666572e+02,5.261264759620371684e-02
5.000000000000000000e+01,2.433333333333333144e+02,4.047806402490466277e-02
5.000000000000000000e+01,2.440000000000000000e+02,2.530980161262194605e-02
5.000000000000000000e+01,2.446666666666666572e+02,1.980482544697839339e-02
5.000000000000000000e+01,2.453333333333333144e+02,5.673104393175906757e-04
5.000000000000000000e+01,2.460000000000000000e+02,2.859048147117265043e-02
5.000000000000000000e+01,2.466666666666666572e+02,3.403544905557955025e-02
5.000000000000000000e+01,2.473333333333333144e+02,8.110233648467749662e-03
5.000000000000000000e+01,2.480000000000000000e+02,4.804408098199058896e-02
5.000000000000000000e+01,2.486666666666666572e+02,2.922605737005978810e-03
5.000000000000000000e+01,2.493333333333333144e+02,-1.752867366751550623e-02
5.000000000000000000e+01,2.500000000000000000e+02,4.579454181785401479e-02
5.000000000000000000e+01,2.506666666666666572e+02,1.699934590462451670e-02
5.000000000000000000e+01,2.513333333333333144e+02,2.261274162707303109e-02
5.000000000000000000e+01,2.520000000000000000e+02,8.449665543498935394e-03
5.000000000000000000e+01,2.526666666666666572e+02,-6.852588547681386089e-03
5.000000000000000000e+01,2.533333333333333144e+02,5.043808082781769953e-02
5.000000000000000000e+01,2.540000000000000000e+02,1.162262032306156899e-02
5.000000000000000000e+01,2.546666666666666572e+02,5.868571642962545909e-02
5.000000000000000000e+01,2.553333333333333144e+02,4.167949705754790679e-02
5.000000000000000000e+01,2.560000000000000000e+02,1.930483706565080254e-02
5.000000000000000000e+01,2.566666666666666856e+02,3.948618644129341104e-03
5.000000000000000000e+01,2.573333333333333144e+02,1.108409359892418948e-02
5.000000000000000000e+01,2.580000000000000000e+02,1.549537378096606244e-03
5.000000000000000000e+01,2.586666666666666856e+02,6.760893385843037839e-02
5.000000000000000000e+01,2.593333333333333144e+02,2.922215793792983310e-02
5.000000000000000000e+01,2.600000000000000000e+02,4.900411085093264729e-02
5.000000000000000000e+01,2.606666666666666856e+02,7.196256864621178306e-04
5.000000000000000000e+01,2.613333333333333144e+02,2.975403592527340810e-02
5.000000000000000000e+01,2.620000000000000000e+02,4.975723877617156676e-02
5.000000000000000000e+01,2.626666666666666856e+02,1.956645142800635118e-02
5.000000000000000000e+01,2.633333333333333144e+02,4.695562251176817886e-02
5.000000000000000000e+01,2.640000000000000000e+02,4.708641759884668598e-03
5.000000000000000000e+01,2.646666666666666288e+02,-8.027642257050250640e-04
5.000000000000000000e+01,2.653333333333333144e+02,3.412134557489605868e-02
5.000000000000000000e+01,2.660000000000000000e+02,1.901647130854895382e-02
5.000000000000000000e+01,2.666666666666666288e+02,3.950776045210329518e-02
5.000000000000000000e+01,2.673333333333333144e+02,-1.282442529707564921e-02
5.000000000000000000e+01,2.680000000000000000e+02,4.104529270941036784e-02
5.000000000000000000e+01,2.686666666666666288e+02,7.883274521205296814e-02
5.000000000000000000e+01,2.693333333333333144e+02,2.644081370470371950e-02
5.000000000000000000e+01,2.700000000000000000e+02,2.768284257819682986e-02
5.000000000000000000e+01,2.706666666666666288e+02,3.065765635944024681e-02
5.000000000000000000e+01,2.713333333333333144e+02,-1.010618088250241423e-02
5.000000000000000000e+01,2.720000000000000000e+02,3.572293279380620024e-02
5.000000000000000000e+01,2.726666666666666288e+02,-4.841528213652631502e-03
5.000000000000000000e+01,2.733333333333333144e+02,1.877974137085724332e-02
5.000000000000000000e+01,2.740000000000000000e+02,5.225739099207474259e-02
5.000000000000000000e+01,2.746666666666666288e+02,1.276232754466513457e-02
5.000000000000000000e+01,2.753333333333333144e+02,3.755831312468133065e-02
5.000000000000000000e+01,2.760000000000000000e+02,4.785478107912741197e-02
5.000000000000000000e+01,2.766666666666666288e+02,3.324148378858666347e-02
5.000000000000000000e+01,2.773333333333333144e+02,3.143639314411757202e-04
5.000000000000000000e+01,2.780000000000000000e+02,2.115049449297172479e-02
5.000000000000000000e+01,2.786666666666666288e+02,6.705489351443238988e-02
5.000000000000000000e+01,2.793333333333333144e+02,-1.256758192661609069e-02
5.000000000000000000e+01,2.800000000000000000e+02,2.248427972267649094e-02
5.000000000000000000e+01,2.806666666666666288e+02,1.702450523690450523e-02
5.000000000000000000e+01,2.813333333333333144e+02,3.054828059527610676e-02
5.000000000000000000e+01,2.820000000000000000e+02,4.316431234374461245e-02
5.000000000000000000e+01,2.826666666666666288e+02,6.044048602710772738e-02
5.000000000000000000e+01,2.833333333333333144e+02,2.292868549315017074e-02
5.000000000000000000e+01,2.840000000000000000e+02,4.464682659953640720e-02
5.000000000000000000e+01,2.846666666666666288e+02,3.846146956397012567e-02
5.000000000000000000e+01,2.853333333333333144e+02,3.802027929076934321e-02
5.000000000000000000e+01,2.860000000000000000e+02,1.732152136947055082e-02
5.000000000000000000e+01,2.866666666666666288e+02,8.720237291148649067e-03
5.000000000000000000e+01,2.873333333333333144e+02,6.732471080919389533e-03
5.000000000000000000e+01,2.880000000000000000e+02,1.367125581201753329e-02
5.000000000000000000e+01,2.886666666666666288e+02,3.530039818399120094e-02
5.000000000000000000e+01,2.893333333333333144e+02,4.415232119589992260e-02
5.000000000000000000e+01,2.900000000000000000e+02,3.546937695713790750e-02
5.000000000000000000e+01,2.906666666666666288e+02,1.808756474275184656e-02
5.000000000000000000e+01,2.913333333333333144e+02,6.525273553198282506e-02
5.000000000000000000e+01,2.920000000000000000e+02,5.957731247263080288e-02
5.000000000000000000e+01,2.926666666666666288e+02,2.218666441166319489e-02
5.000000000000000000e+01,2.933333333333333144e+02,1.286470521362001462e-02
5.000000000000000000e+01,2.940000000000000000e+02,3.200429908315939598e-02
5.000000000000000000e+01,2.946666666666666288e+02,5.481263956775371537e-02
5.000000000000000000e+01,2.953333333333333144e+02,3.618863287841567189e-02
5.000000000000000000e+01,2.960000000000000000e+02,4.073097409820088804e-02
5.000000000000000000e+01,2.966666666666666288e+02,2.542506422115414777e-02
5.000000000000000000e+01,2.973333333333333144e+02,3.885875123737794756e-02
5.000000000000000000e+01,2.980000000000000000e+02,6.069088902912277150e-02
5.000000000000000000e+01,2.986666666666666288e+02,2.507329103711244955e-02
5.000000000000000000e+01,2.993333333333333144e+02,3.279948798349078404e-02
5.000000000000000000e+01,3.000000000000000000e+02,3.507632953099254491e-02
5.000000000000000000e+01,3.006666666666666288e+02,3.574117378208740980e-02
5.000000000000000000e+01,3.013333333333333144e+02,1.895555811908783417e-03
5.000000000000000000e+01,3.020000000000000000e+02,-7.337373117477893197e-03
5.000000000000000000e+01,3.026666666666666288e+02,9.873565248229878438e-03
5.000000000000000000e+01,3.033333333333333144e+02,3.369217924136669318e-02
5.000000000000000000e+01,3.040000000000000000e+02,4.147712332006422975e-02
5.000000000000000000e+01,3.046666666666666288e+02,1.985317547119418158e-02
5.000000000000000000e+01,3.053333333333333144e+02,5.807848299067946973e-02
5.000000000000000000e+01,3.060000000000000000e+02,2.773648051347625890e-02
5.000000000000000000e+01,3.066666666666666288e+02,3.107298663135915281e-02
5.000000000000000000e+01,3.073333333333333144e+02,2.685405592228008731e-02
5.000000000000000000e+01,3.080000000000000000e+02,3.348053585493330347e-02
5.000000000000000000e+01,3.086666666666666288e+02,4.495614814753873256e-02
5.000000000000000000e+01,3.093333333333333144e+02,4.424640209157995607e-02
5.000000000000000000e+01,3.100000000000000000e+02,1.303154118780819673e-02
5.000000000000000000e+01,3.106666666666666288e+02,6.153994219623722117e-02
5.000000000000000000e+01,3.113333333333333144e+02,9.232804184794982105e-03
5.000000000000000000e+01,3.120000000000000000e+02,3.278454028181224805e-02
5.000000000000000000e+01,3.126666666666666288e+02,2.577873519621961401e-02
5.000000000000000000e+01,3.133333333333333144e+02,1.035349978696358322e-02
5.000000000000000000e+01,3.140000000000000000e+02,2.989758824052336783e-02
5.000000000000000000e+01,3.146666666666666288e+02,1.665039120081869550e-02
5.000000000000000000e+01,3.153333333333333144e+02,3.299147819885437510e-02
5.000000000000000000e+01,3.160000000000000000e+02,3.966171922438734010e-02
5.000000000000000000e+01,3.166666666666666288e+02,6.110525404613209588e-02
5.000000000000000000e+01,3.173333333333333144e+02,3.788101770588162692e-02
5.000000000000000000e+01,3.180000000000000000e+02,1.957549319390350373e-02
5.000000000000000000e+01,3.186666666666666288e+02,2.403427045227463782e-02
5.000000000000000000e+01,3.193333333333333144e+02,3.473289545562460723e-02
5.000000000000000000e+01,3.200000000000000000e+02,3.386921658924302303e-02
5.000000000000000000e+01,3.206666666666666288e+02,6.125845203123507499e-02
5.000000000000000000e+01,3.213333333333333144e+02,6.004039192847242246e-02
5.000000000000000000e+01,3.220000000000000000e+02,2.502128147515477255e-02
5.000000000000000000e+01,3.226666666666666288e+02,2.129382410294269889e-02
5.000000000000000000e+01,3.233333333333333144e+02,-1.880775874802383812e-02
5.000000000000000000e+01,3.240000000000000000e+02,2.142159173355559498e-02
5.000000000000000000e+01,3.246666666666666288e+02,1.290551254498099182e-02
5.000000000000000000e+01,3.253333333333333144e+02,2.543684417143695503e-02
5.000000000000000000e+01,3.260000000000000000e+02,4.043168484700222776e-02
5.000000000000000000e+01,3.266666666666666288e+02,3.621051325064642001e-02
5.000000000000000000e+01,3.273333333333333144e+02,3.213397319238248812e-02
5.000000000000000000e+01,3.280000000000000000e+02,3.679164222177027516e-02
5.000000000000000000e+01,3.286666666666666288e+02,3.034431120204682947e-02
5.000000000000000000e+01,3.293333333333333144e+02,3.687371198420284768e-02
5.000000000000000000e+01,3.300000000000000000e+02,-3.162110015838624777e-02
5.000000000000000000e+01,3.306666666666666288e+02,2.768079687165157787e-02
5.000000000000000000e+01,3.313333333333333144e+02,3.091631891227319268e-02
5.000000000000000000e+01,3.320000000000000000e+02,2.637476567586828635e-02
5.000000000000000000e+01,3.326666666666666288e+02,2.890774142460783222e-02
5.000000000000000000e+01,3.333333333333333144e+02,4.739953568946793372e-02
5.000000000000000000e+01,3.340000000000000000e+02,2.143789337318349059e-02
5.000000000000000000e+01,3.346666666666666288e+02,7.748070865100922799e-02
5.000000000000000000e+01,3.353333333333333144e+02,4.729927193777509753e-02
5.000000000000000000e+01,3.360000000000000000e+02,3.347385498172256169e-02
5.000000000000000000e+01,3.366666666666666288e+02,2.953342060271533370e-02
5.000000000000000000e+01,3.373333333333333144e+02,3.200288760569063029e-02
5.000000000000000000e+01,3.380000000000000000e+02,1.549385860112043045e-02
5.000000000000000000e+01,3.386666666666666288e+02,3.196261588150647176e-02
5.000000000000000000e+01,3.393333333333333144e+02,3.950700366787441437e-02
5.000000000000000000e+01,3.400000000000000000e+02,4.559083231146459497e-02
5.000000000000000000e+01,3.406666666666666288e+02,4.566046224955333521e-02
5.000000000000000000e+01,3.413333333333333144e+02,2.863578240201464231e-02
5.000000000000000000e+01,3.420000000000000000e+02,5.878354949561393622e-03
5.000000000000000000e+01,3.426666666666666288e+02,2.088461414199775656e-02
5.000000000000000000e+01,3.433333333333333144e+02,6.657719418958109314e-02
5.000000000000000000e+01,3.440000000000000000e+02,5.232116626819895144e-02
5.000000000000000000e+01,3.446666666666666288e+02,4.185905839275014945e-02
5.000000000000000000e+01,3.453333333333333144e+02,1.930744843813085587e-02
5.000000000000000000e+01,3.460000000000000000e+02,3.467290309947555771e-02
5.000000000000000000e+01,3.466666666666666288e+02,9.553292953417027306e-03
5.000000000000000000e+01,3.473333333333333144e+02,2.369459581941185666e-02
5.000000000000000000e+01,3.480000000000000000e+02,2.989593316629609449e-02
5.000000000000000000e+01,3.486666666666666288e+02,2.763386802936240380e-02
5.000000000000000000e+01,3.493333333333333144e+02,5.406537195445357269e-02
5.000000000000000000e+01,3.500000000000000000e+02,6.625481719290952226e-03
5.000000000000000000e+01,3.506666666666666288e+02,1.775802123636358032e-02
5.000000000000000000e+01,3.513333333333333144e+02,7.639573912888948659e-03
5.000000000000000000e+01,3.520000000000000000e+02,1.045293574624292163e-02
5.000000000000000000e+01,3.526666666666666288e+02,3.774778459559963856e-02
5.000000000000000000e+01,3.533333333333333144e+02,3.324522672207903817e-03
5.000000000000000000e+01,3.540000000000000000e+02,5.047737557675273379e-02
5.000000000000000000e+01,3.546666666666666288e+02,3.053035112784514837e-02
5.000000000000000000e+01,3.553333333333333144e+02,3.690909998385288188e-02
5.000000000000000000e+01,3.560000000000000000e+02,4.205153475994407447e-02
5.000000000000000000e+01,3.566666666666666288e+02,2.698333626163484239e-02
5.000000000000000000e+01,3.573333333333333144e+02,5.638292764840088789e-02
5.000000000000000000e+01,3.580000000000000000e+02,3.191314546544729569e-02
5.000000000000000000e+01,3.586666666666666288e+02,4.774807177144806125e-02
5.000000000000000000e+01,3.593333333333333144e+02,3.195108567818828738e-02
5.000000000000000000e+01,3.600000000000000000e+02,4.181748774849847194e-02
5.000000000000000000e+01,3.606666666666666288e+02,4.165992006982589119e-02
5.000000000000000000e+01,3.613333333333333144e+02,4.113273212244395599e-02
5.000000000000000000e+01,3.620000000000000000e+02,1.671384300758160454e-02
5.000000000000000000e+01,3.626666666666666288e+02,4.498418207761546717e-02
5.000000000000000000e+01,3.633333333333333144e+02,2.995419355134141398e-02
5.000000000000000000e+01,3.640000000000000000e+02,4.900976060979836402e-02
5.000000000000000000e+01,3.646666666666666288e+02,-6.583202221579417812e-03
5.000000000000000000e+01,3.653333333333333144e+02,7.231008892234314783e-03
5.000000000000000000e+01,3.660000000000000000e+02,4.386891124270057146e-02
5.000000000000000000e+01,3.666666666666666288e+02,7.392521836877125052e-02
5.000000000000000000e+01,3.673333333333333144e+02,5.343450826955806199e-02
5.000000000000000000e+01,3.680000000000000000e+02,2.315098131600039008e-02
5.000000000000000000e+01,3.686666666666666288e+02,3.025618359107543065e-03
5.000000000000000000e+01,3.693333333333333144e+02,5.178705775656569643e-02
5.000000000000000000e+01,3.700000000000000000e+02,3.538833555914099038e-02
5.000000000000000000e+01,3.706666666666666288e+02,4.888075102455437249e-02
5.000000000000000000e+01,3.713333333333333144e+02,3.943930777754915684e-02
5.000000000000000000e+01,3.720000000000000000e+02,3.779285850240990396e-02
5.000000000000000000e+01,3.726666666666666288e+02,9.643917558453019012e-02
5.000000000000000000e+01,3.733333333333333144e+02,3.721073411242174778e-02
5.000000000000000000e+01,3.740000000000000000e+02,3.421509581493470398e-02
5.000000000000000000e+01,3.746666666666666288e+02,3.503769315858622224e-02
5.000000000000000000e+01,3.753333333333333144e+02,2.586259899918019745e-02
5.000000000000000000e+01,3.760000000000000000e+02,5.740265789430624987e-02
5.000000000000000000e+01,3.766666666666666288e+02,3.059157999103968503e-02
5.000000000000000000e+01,3.773333333333333144e+02,5.045218744622512186e-02
5.000000000000000000e+01,3.780000000000000000e+02,4.349206059627112875e-02
5.000000000000000000e+01,3.786666666666666288e+02,6.224638390931518800e-02
5.000000000000000000e+01,3.793333333333333144e+02,4.633692527310055709e-02
5.000000000000000000e+01,3.800000000000000000e+02,1.373230438104705922e-02
5.000000000000000000e+01,3.806666666666666288e+02,1.153691096558785018e-02
5.000000000000000000e+01,3.813333333333333144e+02,6.630071625487135578e-02
5.000000000000000000e+01,3.820000000000000000e+02,2.602578393471115942e-02
5.000000000000000000e+01,3.826666666666666288e+02,1.185461507087362185e-02
5.000000000000000000e+01,3.833333333333333144e+02,2.494096133593816378e-02
5.000000000000000000e+01,3.840000000000000000e+02,6.369250573936015292e-02
5.000000000000000000e+01,3.846666666666666288e+02,1.006240668769642008e-02
5.000000000000000000e+01,3.853333333333333144e+02,2.120342925814114668e-02
5.000000000000000000e+01,3.860000000000000000e+02,2.526384982406961605e-02
5.000000000000000000e+01,3.866666666666666288e+02,1.364286919720276298e-02
5.000000000000000000e+01,3.873333333333333144e+02,1.504678656310005219e-02
5.000000000000000000e+01,3.880000000000000000e+02,8.437840494726827484e-03
5.000000000000000000e+01,3.886666666666666288e+02,2.964291840393221827e-02
5.000000000000000000e+01,3.893333333333333144e+02,3.183515669853163171e-02
5.000000000000000000e+01,3.900000000000000000e+02,2.534923691593388151e-02
5.000000000000000000e+01,3.906666666666666288e+02,5.992709887313846240e-03
5.000000000000000000e+01,3.913333333333333144e+02,6.420005227045325058e-02
5.000000000000000000e+01,3.920000000000000000e+02,1.261842341655678920e-02
5.000000000000000000e+01,3.926666666666666288e+02,4.482734090712408442e-02
5.000000000000000000e+01,3.933333333333333144e+02,1.783800147095582558e-02
5.000000000000000000e+01,3.940000000000000000e+02,5.276633733483056254e-02
5.000000000000000000e+01,3.946666666666666288e+02,5.858331377000995654e-02
5.000000000000000000e+01,3.953333333333333144e+02,2.198106160078023077e-02
5.000000000000000000e+01,3.960000000000000000e+02,1.125685406057480575e-03
5.000000000000000000e+01,3.966666666666666288e+02,5.358241304945881439e-02
5.000000000000000000e+01,3.973333333333333144e+02,7.724934426760603212e-02
5.000000000000000000e+01,3.980000000000000000e+02,4.811389079784868239e-02
5.000000000000000000e+01,3.986666666666666288e+02,4.307755509626102347e-02
5.000000000000000000e+01,3.993333333333333144e+02,5.632854552553712146e-02
5.000000000000000000e+01,4.000000000000000000e+02,5.530109691994036097e-02
5.000000000000000000e+01,4.006666666666666288e+02,2.348688999144646003e-02
5.000000000000000000e+01,4.013333333333333144e+02,2.695030711940037821e-02
5.000000000000000000e+01,4.020000000000000000e+02,5.242247100111821489e-02
5.000000000000000000e+01,4.026666666666666288e+02,3.738639971706081422e-02
5.000000000000000000e+01,4.033333333333333144e+02,6.666544525060437432e-02
5.000000000000000000e+01,4.040000000000000000e+02,2.631315705742483940e-02
5.000000000000000000e+01,4.046666666666666288e+02,5.547886500403628740e-02
5.000000000000000000e+01,4.053333333333333144e+02,4.738609296071789184e-02
5.000000000000000000e+01,4.060000000000000000e+02,3.807124872580731206e-02
5.000000000000000000e+01,4.066666666666666288e+02,6.418488210335880628e-02
5.000000000000000000e+01,4.073333333333333144e+02,5.433476399068192658e-02
5.000000000000000000e+01,4.080000000000000000e+02,2.070065693235792134e-02
5.000000000000000000e+01,4.086666666666666288e+02,5.367104027506360703e-02
5.000000000000000000e+01,4.093333333333333144e+02,6.843314596321731225e-02
5.000000000000000000e+01,4.100000000000000000e+02,3.839110622030753039e-02
5.000000000000000000e+01,4.106666666666666288e+02,3.609354965896720280e-02
5.000000000000000000e+01,4.113333333333333144e+02,2.774039038046284197e-02
5.000000000000000000e+01,4.120000000000000000e+02,4.092792228649298064e-02
5.000000000000000000e+01,4.126666666666666288e+02,5.499068038772485928e-02
5.000000000000000000e+01,4.133333333333333144e+02,2.497996734175838077e-02
5.000000000000000000e+01,4.140000000000000000e+02,1.447284878525520457e-02
5.000000000000000000e+01,4.146666666666666288e+02,3.395166844702814102e-02
5.000000000000000000e+01,4.153333333333333144e+02,1.393883376015832981e-02
5.000000000000000000e+01,4.160000000000000000e+02,5.206436882565262936e-02
5.000000000000000000e+01,4.166666666666666288e+02,3.313287126679063943e-02
5.000000000000000000e+01,4.173333333333333144e+02,6.625296442317199497e-03
5.000000000000000000e+01,4.180000000000000000e+02,3.482784970522980611e-02
5.000000000000000000e+01,4.186666666666666288e+02,3.801436695078485445e-02
5.000000000000000000e+01,4.193333333333333144e+02,5.091604560052767625e-02
5.000000000000000000e+01,4.200000000000000000e+02,3.909272913691579782e-02
5.000000000000000000e+01,4.206666666666666288e+02,7.944119580346284404e-02
5.000000000000000000e+01,4.213333333333333144e+02,3.175925630255334309e-02
5.000000000000000000e+01,4.220000000000000000e+02,4.095202902835386877e-02
5.000000000000000000e+01,4.226666666666666288e+02,4.020845438141325279e-02
5.000000000000000000e+01,4.233333333333333144e+02,3.668076564519286153e-02
5.000000000000000000e+01,4.240000000000000000e+02,4.524851170025880054e-02
5.000000000000000000e+01,4.246666666666666288e+02,5.329129261062012096e-02
5.000000000000000000e+01,4.253333333333333144e+02,6.933530740406201875e-02
5.000000000000000000e+01,4.260000000000000000e+02,1.121487745211072889e-02
5.000000000000000000e+01,4.266666666666666288e+02,3.245980919054425318e-02
5.000000000000000000e+01,4.273333333333333144e+02,3.377790482628846569e-02
5.000000000000000000e+01,4.280000000000000000e+02,6.155700594723412244e-02
5.000000000000000000e+01,4.286666666666666288e+02,3.573340544519978956e-02
5.000000000000000000e+01,4.293333333333333144e+02,5.029821471746957762e-03
5.000000000000000000e+01,4.300000000000000000e+02,4.475460927733152655e-02
5.000000000000000000e+01,4.306666666666666288e+02,4.239288203584788001e-02
5.000000000000000000e+01,4.313333333333333144e+02,4.672836464875963075e-02
5.000000000000000000e+01,4.320000000000000000e+02,2.239674238041036020e-02
5.000000000000000000e+01,4.326666666666666288e+02,7.764736028835672599e-02
5.000000000000000000e+01,4.333333333333333144e+02,3.685613765762640881e-02
5.000000000000000000e+01,4.340000000000000000e+02,3.963406283012666648e-02
5.000000000000000000e+01,4.346666666666666288e+02,2.546649527048345032e-02
5.000000000000000000e+01,4.353333333333333144e+02,2.491329325583886006e-02
5.000000000000000000e+01,4.360000000000000000e+02,1.914526080502429103e-02
5.000000000000000000e+01,4.366666666666666288e+02,3.580044963104352801e-02
5.000000000000000000e+01,4.373333333333333144e+02,2.458169655820065247e-02
5.000000000000000000e+01,4.380000000000000000e+02,8.492934682450442585e-02
5.000000000000000000e+01,4.386666666666666288e+02,6.096819058930356972e-03
5.000000000000000000e+01,4.393333333333333144e+02,2.136672236969746133e-02
5.000000000000000000e+01,4.400000000000000000e+02,3.597171143085969858e-02
5.000000000000000000e+01,4.406666666666666288e+02,5.753649222863316259e-02
5.000000000000000000e+01,4.413333333333333144e+02,3.585819570573207937e-02
5.000000000000000000e+01,4.420000000000000000e+02,5.771926786005955601e-02
5.000000000000000000e+01,4.426666666666666288e+02,2.453058888086022404e-02
5.000000000000000000e+01,4.433333333333333144e+02,4.551915601122746846e-02
5.000000000000000000e+01,4.440000000000000000e+02,7.928082174021666706e-02
5.000000000000000000e+01,4.446666666666666288e+02,2.511177875267710941e-02
5.000000000000000000e+01,4.453333333333333144e+02,5.292468685124122885e-02
5.000000000000000000e+01,4.460000000000000000e+02,4.873855038566519970e-02
5.000000000000000000e+01,4.466666666666666288e+02,-3.640330530907398554e-04
5.000000000000000000e+01,4.473333333333333144e+02,3.295392240391975536e-02
5.000000000000000000e+01,4.480000000000000000e+02,6.742303810611979809e-02
5.000000000000000000e+01,4.486666666666666288e+02,4.756822011636063774e-02
5.000000000000000000e+01,4.493333333333333144e+02,2.068795407541205653e-02
5.000000000000000000e+01,4.500000000000000000e+02,5.881554545831285674e-02
5.000000000000000000e+01,4.506666666666666288e+02,3.548420776037961022e-02
5.000000000000000000e+01,4.513333333333333144e+02,5.233434789495006872e-02
5.000000000000000000e+01,4.520000000000000000e+02,5.273840228875261577e-02
5.000000000000000000e+01,4.526666666666666288e+02,2.289275464375520666e-02
5.000000000000000000e+01,4.533333333333333144e+02,6.112989402801931316e-02
5.000000000000000000e+01,4.540000000000000000e+02,2.524982397529648009e-02
5.000000000000000000e+01,4.546666666666666288e+02,1.935094933983386861e-02
5.000000000000000000e+01,4.553333333333333144e+02,2.787675357889258729e-02
5.000000000000000000e+01,4.560000000000000000e+02,3.867819932273611205e-02
5.000000000000000000e+01,4.566666666666666288e+02,4.785472979549190709e-02
5.000000000000000000e+01,4.573333333333333144e+02,3.028165868588453269e-02
